MagX1,MagY1,MagZ1,AccX1,AccY1,AccZ1,MagX2,MagY2,MagZ2,AccX2,AccY2,AccZ2,MagX3,MagY3,MagZ3,AccX3,AccY3,AccZ3,Class
0,1.12,1.67,9.98,6.99,7.98,-0.17,-0.23,-0.12,-5.44,-3.81,-3.49,-0.39,-0.01,0.07,0.84,-2.03,-1.38,0
2.25,-0.68,-0.58,2.65,7.48,4.07,0.43,-0.38,-0.42,2.37,3.51,-11.3,0.36,-0.01,1.57,5.73,3.83,0.58,0
0.6,-0.23,0.32,4.12,-10.59,-3.74,0.73,-1.28,-1.77,-7.89,4.98,4.81,0.96,-0.61,0.22,0.36,16.04,9.37,0
1.65,1.42,0.02,-1.74,7.48,9.93,-1.07,0.37,0.78,-1.05,-3.81,2.37,0.21,0.89,-0.08,11.1,5.29,-1.38,0
0.45,0.37,-0.73,2.16,3.08,-9.11,0.13,-0.38,0.33,8.72,7.42,-14.23,-0.39,-1.06,0.82,1.82,10.18,13.27,0
1.2,-1.28,-0.28,-7.11,10.41,20.19,0.13,0.67,0.78,6.76,8.88,-4.46,-0.69,1.64,-0.08,20.86,2.36,-6.26,0
0.75,-0.53,0.02,-3.21,10.41,-3.25,1.33,1.12,0.33,3.34,5.46,0.91,-0.69,0.14,0.22,5.73,9.2,-13.58,0
0.15,-0.68,-0.88,12.91,-3.75,3.1,-0.17,0.22,-0.12,10.18,-6.25,15.56,0.51,-0.16,-0.38,0.36,6.27,2.04,0
-0.3,0.52,-0.58,2.16,-2.29,-4.72,0.73,-0.53,0.63,-1.05,2.53,10.67,0.51,-1.21,0.67,8.66,-5.45,9.37,0
0,-0.83,0.77,3.14,0.64,5.54,0.13,-0.83,0.33,3.34,-0.88,9.7,-0.39,-1.06,-0.68,11.1,-3.5,0.58,0
-0.3,-1.43,0.32,2.65,-5.22,2.61,0.73,-0.53,0.93,8.23,0.09,-0.07,0.51,-0.16,-0.38,-2.57,-5.94,5.95,0
0.15,0.07,-0.58,7.05,8.45,-7.65,0.28,-0.98,0.93,5.3,2.53,6.28,-0.39,-0.76,-0.68,-1.6,2.85,-1.87,0
0.15,0.52,-0.88,4.6,-4.24,-1.79,0.28,-0.53,-0.87,6.76,-9.18,-3.49,-0.69,0.59,-0.83,0.36,-1.05,2.04,0
1.65,0.23,0.6,7.74,-0.33,8.54,-0.66,-0.71,-0.83,-7.61,6.17,12.72,0.55,0.53,0.81,-5.68,-8.63,13.48,0
0.15,-0.82,0.45,-9.35,-1.79,1.71,-0.66,-0.26,-0.53,-4.19,-2.13,15.65,-0.05,-0.82,0.66,-0.8,8.46,2.25,0
0.45,-0.67,-0.15,-3.49,-2.28,6.59,0.99,0.79,-0.53,-6.14,-5.55,13.21,1,0.83,1.56,-3.24,-4.23,8.11,0
1.05,-0.07,-0.45,10.18,5.04,-4.15,-0.81,0.64,0.82,-1.75,13,-6.32,-0.35,-0.37,-1.14,5.55,2.11,11.53,0
-0.9,-0.67,0.6,7.74,3.58,5.62,0.39,-0.11,0.07,4.11,1.28,3.93,-0.65,0.08,0.06,12.38,-3.26,0.3,0
-0.45,0.23,0.15,-4.96,-5.21,12.45,-0.06,0.64,0.07,-10.54,5.68,-3.39,-0.8,-0.07,-0.84,-0.8,-7.65,2.74,0
0.6,-0.37,0.75,2.37,7,9.52,-0.06,-0.11,-0.23,-3.21,-5.06,0.02,-0.8,-1.57,-1.14,6.52,-7.16,-3.12,0
1.05,0.68,0,7.25,4.07,5.13,-0.66,-0.26,0.22,1.67,-9.46,-5.84,-0.35,-1.57,0.66,17.27,-1.79,15.43,0
-1.5,0.38,0,3.34,-6.19,15.87,0.84,-0.41,1.27,3.13,-1.65,0.02,-0.95,-0.22,-0.24,-2.75,16.27,10.06,0
0.75,0.98,0.6,-99.19,-10.58,29.54,1.14,0.64,0.82,122.76,-73.91,-226.54,-0.35,-0.07,0.66,-108.22,5.04,2.25,0
0.45,-0.97,0.6,2.86,5.04,-6.1,0.84,-0.41,-0.68,-10.54,6.17,16.14,0.55,0.53,1.56,27.52,-16.44,57.43,0
0.75,-0.22,0.6,-11.3,15.79,8.06,0.24,0.49,1.42,-11.51,10.07,-2.91,1.15,0.38,1.71,-12.03,-9.6,-5.07,0
-0.45,-0.67,0.9,0.42,16.76,-5.62,0.99,0.49,-0.83,2.16,11.05,8.81,0.55,-0.97,1.26,-7.15,3.09,-4.1,0
0.45,-0.67,0.9,10.18,8.46,-21.73,-0.96,0.49,0.22,-4.19,20.82,0.02,-0.05,0.68,2.46,4.57,-2.77,13.48,0
-0.9,-0.22,0.15,4.81,18.72,-15.38,0.24,-0.26,0.67,-0.28,16.42,6.37,-0.05,-0.37,1.41,10.43,0.16,0.3,0
-0.6,-1.57,-0.75,3.34,6.02,-3.66,0.84,1.09,-0.23,-8.58,11.54,-0.95,0.7,-0.07,2.16,7.5,-1.79,-12.4,0
0.6,-0.37,0.45,-9.35,7,-6.1,-0.21,0.49,1.87,-8.1,25.21,-23.9,1,0.83,1.26,-9.59,-5.21,0.79,0
1.2,-0.22,-0.6,-7.4,5.04,43.21,0.24,0.04,1.42,9.48,16.91,12.23,1.6,1.73,1.71,0.18,2.11,8.11,0
0,0.23,0.15,-3.98,9.44,9.52,0.54,0.49,1.12,8.51,22.28,8.33,2.2,-0.67,2.31,15.8,-2.77,11.04,0
1.05,-0.37,0,-10.82,27.02,-2.2,1.89,-0.26,0.22,-6.63,18.37,26.39,0.25,-1.27,2.76,-39.38,-6.67,27.64,0
-0.6,-0.82,-1.2,8.23,18.72,69.09,1.44,-0.71,0.67,0.69,3.24,60.08,1,0.08,2.31,-27.66,39.22,67.19,0
1.2,-0.22,1.35,-113.84,13.34,-157.47,0.99,0.04,-0.53,49.52,-25.08,-72.73,-0.2,1.28,0.51,192.56,9.44,167.78,0
0.75,-0.67,0.6,-27.42,3.09,46.14,0.39,0.64,0.82,-8.58,7.63,1.98,-0.8,-0.07,1.11,-8.61,8.95,-11.91,0
-0.3,-0.07,-1.2,1.39,-3.75,6.1,0.84,0.34,1.27,-9.07,4.21,-16.09,0.55,-0.67,0.06,6.04,4.56,-20.21,0
1.05,-0.82,0.45,-3.49,-14.49,-0.73,-0.21,-0.71,-0.53,-5.17,-6.53,-39.53,-1.55,-0.07,-1.14,-3.24,1.14,3.23,0
1.65,-0.67,0.9,3.34,7.97,-4.15,0.24,-0.26,0.67,1.18,-0.67,-2.42,-0.2,0.08,0.06,0.18,1.63,1.76,0
1.2,-1.42,0.6,6.76,0.65,-1.22,-0.21,0.49,0.67,2.65,1.28,-1.44,-0.05,0.68,-0.39,10.43,0.16,-5.56,0
0.75,0.23,0.6,7.25,5.53,4.15,-0.21,-1.01,-1.28,5.58,1.28,0.02,-1.25,0.68,-1.14,0.18,1.63,-6.05,0
0.45,-0.22,0.15,-2.03,4.07,-0.73,0.39,-0.11,0.07,-8.1,-10.92,0.02,1,0.08,-0.24,-1.29,-6.67,-5.56,0
0,-0.67,-1.05,-4.47,-1.79,23.68,-0.06,-1.91,0.07,7.04,-0.18,3.44,0.7,-0.37,-0.39,11.89,7,-1.17,0
0,0.53,1.8,-3,7,43.7,0.24,0.04,0.22,6.55,-5.06,-15.6,-0.05,0.98,-0.09,7.01,-3.75,-14.84,0
-0.45,0.23,0.9,13.11,15.3,23.19,0.84,-0.86,0.82,-4.68,10.07,23.95,-0.2,-1.27,-1.74,5.06,-1.79,-10.44,0
0,-1.42,-0.6,0.42,9.44,-8.54,0.24,-0.71,-0.08,7.53,-6.53,-7.79,-0.8,-0.82,-0.09,-2.27,7.49,0.79,0
-0.9,0.23,-0.15,5.3,-6.19,2.69,0.24,-0.26,-0.53,3.62,-4.58,5.4,-0.35,-0.07,-0.39,7.5,-8.63,-7.03,0
0,-1.42,0.15,5.3,-12.05,9.52,1.44,-0.26,0.67,1.67,-3.11,3.93,0.25,-0.97,0.51,-3.73,-4.23,-13.86,0
-0.3,0.68,-0.75,11.65,-2.77,4.64,0.39,0.64,-0.68,-4.68,6.17,3.93,-0.95,-0.22,0.06,-6.17,3.58,2.25,0
1.05,-0.37,0.75,-10.33,1.14,-7.57,0.99,0.49,-0.53,9.97,4.21,1,-0.05,0.98,-0.09,-4.71,-3.26,-5.07,0
-1.05,-0.37,1.5,12.13,7.49,10.5,0.39,-0.41,-0.68,-10.54,-2.62,-1.93,0.55,-0.67,-1.29,0.66,8.46,9.09,0
0.75,-0.97,-0.6,0.9,-8.63,7.57,-0.21,0.04,-0.53,-6.14,-9.95,9.79,-0.65,-0.67,1.26,2.62,-9.6,4.69,0
0.75,-0.67,-0.15,-21.56,7,4.15,-0.36,-0.41,-1.43,14.37,1.77,-7.79,0.55,0.53,-0.54,-4.71,-7.16,2.74,0
-0.6,-0.37,0.45,12.62,-2.77,0.24,0.54,-0.26,1.12,8.51,7.63,-1.93,-0.65,-1.72,0.06,-3.73,-5.21,4.2,0
0,0.23,-0.15,4.81,18.23,-10.5,-0.66,-0.26,-0.53,0.21,-2.13,26.88,-0.05,-0.37,-0.39,-4.22,-7.16,-0.68,0
-1.05,0.38,0.45,9.69,-4.72,-14.4,1.14,1.09,-0.68,11.92,-9.95,-5.35,1.15,-0.07,-0.09,1.15,3.58,-14.35,0
0.15,0.68,-0.45,4.81,7.97,0.73,0.24,0.04,1.87,4.6,10.56,-0.95,0.4,-0.37,-0.39,0.18,-4.72,-2.14,0
-0.45,-0.22,-1.05,-9.84,-4.72,10.5,0.24,-0.26,-0.08,-3.21,2.26,2.95,-0.35,0.38,-0.09,-15.94,-8.63,0.3,0
0.15,-0.07,-1.2,2.86,3.09,5.62,-0.81,-0.11,1.57,-7.61,-4.09,-0.95,-0.95,-0.67,-0.54,6.04,-0.33,5.18,0
-0.45,0.98,-0.6,8.23,-9.6,1.22,-0.21,0.79,-0.53,6.06,-6.53,3.93,0.25,-0.67,-0.99,7.01,-7.16,1.76,0
0.75,-0.97,0.9,14.58,-2.28,3.17,-0.21,-0.26,-0.08,-1.26,-1.16,-6.32,0.55,-1.27,-0.99,-1.78,1.14,1.27,0
0.15,1.13,0,1.88,7.49,4.15,-0.21,-0.71,0.22,-12.98,7.63,11.25,-0.65,0.83,0.06,-0.31,6.51,7.62,0
0.6,-0.07,-0.45,-1.05,-7.16,8.54,-0.06,-0.86,0.07,-3.7,12.03,-10.72,-0.65,0.08,-0.24,-8.61,0.16,8.6,0
1,0.57,-0.14,11.51,-0.22,-23.1,-0.32,-0.28,-0.18,-1.54,5.72,12.16,-1.43,0.55,-0.43,-4.6,-5.93,9.31,0
0.4,-0.03,-1.49,8.1,-5.6,-47.02,0.13,0.02,0.12,-0.57,-1.61,38.53,-0.68,-0.65,-0.13,-10.95,-14.72,-10.22,0
-0.05,1.17,-0.74,-1.18,6.12,-7.96,-0.32,-0.73,0.57,-7.89,8.16,-40.09,-0.08,-0.8,0.02,-25.11,7.25,60.09,0
0.55,0.12,0.61,6.14,1.73,9.13,0.73,-0.13,0.42,-1.54,0.35,21.92,-0.23,-0.2,0.17,-2.65,-9.84,-10.71,0
1,0.12,0.31,4.68,-8.53,-11.86,-0.92,-0.43,-0.03,0.9,-6,-22.51,-0.23,0.85,-0.13,6.63,5.3,13.21,0
1.6,0.42,0.01,4.19,12.47,2.3,0.43,1.22,0.57,1.87,0.35,-26.9,-0.23,-0.95,-1.18,3.7,-16.19,-17.55,0
-0.95,0.42,1.21,-6.06,-11.46,15.48,0.13,0.47,-0.18,-12.77,5.23,0.44,1.27,-0.2,0.62,15.42,-2.03,-15.6,0
-0.05,0.42,-0.29,4.19,8.56,6.69,-0.47,-0.13,0.42,-1.05,2.79,-0.54,-0.38,-0.05,0.47,2.23,3.34,6.38,0
1,1.32,0.31,-3.62,3.19,-29.93,0.73,-0.13,-0.33,-2.52,19.39,-56.69,-0.38,-0.8,-1.03,-5.58,13.6,20.54,0
-0.05,0.42,-0.74,17.86,13.94,64.31,0.13,-0.28,-0.18,5.29,-16.25,138.13,-0.08,-0.8,0.47,20.3,-13.75,-103,0
0.55,0.12,0.31,-1.18,3.19,-22.61,0.43,-1.03,-0.63,43.38,-0.63,-170.46,0.52,0.85,-0.13,16.39,12.13,28.35,0
1.3,0.12,0.31,-7.53,6.61,14.99,0.28,-1.18,-0.33,0.9,0.83,7.76,-0.68,-2,-0.43,-5.09,-5.93,-7.78,0
0.7,-0.48,0.01,-5.09,18.82,36.47,-0.17,0.32,-0.03,39.47,-41.16,102.98,-1.28,-0.35,-1.03,-41.71,-34.74,-146.94,0
0.1,0.57,1.06,5.65,16.38,-4.54,-1.67,0.32,-2.28,6.27,6.69,19.97,-0.38,0.4,0.47,-30.97,-2.51,10.77,0
2.2,2.07,1.36,5.65,14.91,32.57,0.73,-0.13,0.72,-10.82,22.32,14.11,-0.23,0.1,1.37,0.28,1.39,7.84,0
2.2,0.12,1.36,1.75,36.88,4.74,3.58,-1.18,2.22,-5.94,15.48,32.67,1.27,1.3,2.87,19.32,-7.4,3.94,0
0.55,0.57,0.61,66.69,25.65,33.06,2.68,-0.13,3.87,-13.75,16.46,-62.06,0.22,-0.95,2.12,-4.12,-7.89,90.85,0
0.4,-0.03,1.66,283.97,-190.17,73.58,0.73,0.62,-0.03,-8.38,53.08,-466.85,-0.38,-1.85,1.22,-238,164.48,772,0
-1.1,0.57,-0.89,-1.67,-1.2,23.29,-0.32,-1.03,0.57,0.41,2.3,-13.72,-0.38,-0.05,-0.28,2.72,0.42,-11.69,0
-0.5,-0.48,0.01,7.12,3.68,-12.35,1.93,-0.13,-0.03,5.29,0.83,-4.44,-0.38,-0.05,-0.73,12.97,-2.51,-10.71,0
1.15,-0.03,0.46,-0.21,6.61,20.85,0.13,-0.28,-0.93,-2.03,0.35,-28.86,-1.88,-0.65,-0.88,2.72,1.88,-18.04,0
-0.5,-0.03,0.76,1.75,-14.38,-5.52,-0.17,-1.63,-0.33,-0.57,-2.09,0.93,0.67,-0.05,1.52,-5.58,-6.42,-6.81,0
0.55,-0.63,0.61,-10.46,7.1,-26.03,-0.32,-0.73,-0.18,2.36,4.74,-26.42,-0.08,0.4,0.47,-10.46,-2.03,-6.32,0
0.1,0.12,1.81,-4.11,12.96,39.4,-0.17,-1.63,0.42,-4.96,-15.28,80.52,-0.83,-0.35,0.47,12,-6.91,-40.99,0
-0.05,1.47,0.01,7.61,-40.26,-113.92,-0.77,0.02,0.57,-15.21,21.34,87.35,-0.38,0.4,0.02,-42.69,9.2,141.14,0
1,0.12,-1.34,-12.9,0.26,2.78,-1.07,0.02,-0.18,-14.24,3.76,-6.4,-0.68,0.55,0.17,-1.19,-21.56,3.45,0
-0.65,0.57,0.31,-3.62,-5.6,9.62,0.13,-0.73,0.12,-3.01,3.28,-2,-0.08,-0.05,-0.28,3.21,-3.49,1.49,0
0.55,-0.63,-0.59,-5.09,-0.22,19.39,-0.17,0.62,-0.03,-10.82,-1.61,-2.98,0.52,-0.95,-0.43,2.72,-4.47,-2.9,0
0.4,-0.48,-0.29,8.58,-4.13,-13.82,-0.77,0.47,-0.18,1.39,-12.84,36.57,0.97,1.6,1.67,-8.02,5.3,23.47,0
-0.65,0.12,1.06,-5.58,6.12,-3.08,0.28,0.32,0.42,-13.75,15,-56.69,-1.58,1,0.47,-4.12,7.25,7.84,0
-0.5,-0.48,-0.29,6.14,12.96,73.58,0.13,0.47,-0.93,6.27,-16.25,17.53,0.52,0.1,-0.13,40.32,-19.6,-103,0
-0.35,0.12,-0.89,3.7,-6.08,-22.12,0.43,-0.28,-0.18,-3.98,0.83,17.53,-0.08,-0.8,-1.03,-2.65,-1.05,-17.06,0
-0.5,0.72,0.01,5.17,10.03,16.94,1.03,1.07,-0.33,-9.36,-8.93,-7.37,-0.23,-0.2,0.92,2.72,-0.56,1.01,0
-0.05,-0.48,0.76,6.63,3.19,-11.38,-0.92,-0.43,0.42,-7.4,3.28,28.27,0.37,0.4,0.02,-4.12,-2.03,-3.88,0
-1.1,-0.63,-0.14,-12.9,-15.36,-16.75,0.13,0.02,-0.63,-11.31,-2.09,-18.12,0.97,0.85,0.62,2.23,-1.54,2.96,0
1,-0.63,-0.89,2.24,6.61,21.34,-0.17,0.32,0.72,5.29,7.67,-34.72,0.52,0.1,-0.43,0.77,7.74,-6.81,0
0.1,0.57,-0.59,0.28,-6.57,30.13,-0.47,-0.88,1.47,10.66,-0.63,17.04,-0.68,0.1,-0.43,-12.42,-0.56,9.31,0
0.1,0.12,0.31,4.68,-5.11,-0.63,0.43,0.47,0.12,-7.89,1.81,-18.6,1.27,0.55,-0.13,17.86,11.16,-19.5,0
0.55,0.57,-0.59,-9.97,4.66,-3.08,0.88,0.47,-0.63,-9.84,6.21,2.88,0.67,0.4,-0.28,4.18,2.86,3.94,0
0.1,-0.63,0.61,2.24,-1.2,-6.01,1.33,0.47,0.12,-1.05,3.28,0.93,-0.38,-0.05,0.47,-6.56,15.06,1.01,0
-0.5,1.17,0.01,8.58,-10.48,-3.56,-0.92,-0.43,-0.03,4.8,8.16,15.09,0.52,-0.2,-0.43,6.63,1.88,-0.46,0
-0.5,-0.03,-0.29,1.26,4.66,7.18,-1.67,-0.88,-0.03,-6.43,-4.54,-2.98,0.97,0.55,-0.88,-8.02,-4.96,-6.32,0
0.1,0.57,-0.59,-5.58,-21.71,0.83,-0.17,0.32,-0.03,4.8,9.14,-8.84,-0.83,1,-1.03,-1.19,-4.96,6.87,0
1.15,1.47,-1.19,7.12,-6.57,6.69,-0.47,-0.43,0.57,6.76,15.97,7.28,-0.23,0.85,0.62,1.25,-14.72,4.91,0
-0.65,-0.63,-0.59,1.26,10.52,4.74,-0.47,1.07,-0.03,1.39,0.83,3.37,0.67,0.4,-0.73,2.72,2.86,8.82,0
-0.35,-0.63,-0.14,3.7,-0.22,-1.61,-0.77,-1.48,-1.38,-2.03,5.72,0.93,0.52,-0.2,-0.43,9.07,8.72,-0.46,0
-1.1,-0.18,-0.14,-5.58,4.17,8.15,0.43,0.02,0.57,-6.91,1.81,-1.03,0.22,0.55,0.17,-4.6,-2.03,19.07,0
-0.5,1.17,0.76,13.47,10.52,5.71,0.13,-0.28,-0.63,0.9,1.81,2.39,0.22,0.1,-0.43,-0.21,10.18,-1.44,0
0.4,0.42,0.46,-8.51,-9.01,6.2,0.73,-0.43,-0.78,0.41,11.58,-8.84,0.52,-1.25,0.62,-5.09,3.34,6.87,0
-0.35,1.32,-0.89,-0.69,2.22,0.34,-1.07,-0.73,-0.18,-4.96,7.18,6.3,-0.83,0.4,0.02,-5.09,-6.91,-2.9,0
0.84,0.05,1.09,4.96,-2.95,-1.79,-0.24,-0.03,0.93,-9.15,1.82,2.61,0.09,0.53,-0.22,-2.61,-2.77,3.61,0
-0.51,0.5,-0.56,6.43,-12.72,-6.67,0.06,0.12,0.78,-7.19,-0.13,-4.23,1.14,0.83,0.08,1.78,-2.77,9.96,0
-0.81,0.5,-0.11,-3.34,3.88,-2.76,-0.24,0.42,0.63,2.57,-7.94,9.44,0.84,-0.22,0.83,-5.54,-6.68,-12.5,0
0.24,0.35,-0.71,4.47,-10.28,-21.32,-0.84,-0.63,-0.72,1.6,1.33,-2.28,-0.36,0.08,-0.97,-8.96,8.46,8.98,0
0.99,-0.85,-1.16,9.84,-1.98,19.21,-1.44,-0.33,-0.12,-3.77,8.17,13.84,1.14,0.08,-0.52,8.13,3.09,0.19,0
0.39,0.05,-0.11,3.98,2.42,-10.09,-0.84,1.17,-0.87,-0.36,-4.53,7,-0.21,-0.37,0.68,1.29,6.02,7.52,0
0.39,0.05,0.34,-12.13,8.28,-7.16,0.36,0.12,0.03,-15,9.63,-14.48,0.39,1.28,-0.52,6.18,10.9,10.44,0
0.39,-0.25,1.09,8.38,12.67,7.98,0.81,0.12,0.33,-18.91,-7.94,1.63,0.39,-0.22,0.08,9.59,1.13,0.68,0
1.14,0.5,0.64,-4.32,15.11,-49.64,0.66,-0.03,-0.57,-33.07,23.31,15.3,-0.36,-0.67,0.08,38.89,-3.75,4.1,0
1.89,0.65,0.79,3.5,21.46,28.97,-0.54,0.42,0.63,3.55,4.75,8.95,1.14,-0.97,1.58,8.62,5.04,-21.78,0
0.24,1.4,0.49,-8.22,-0.02,4.07,2.61,0.72,0.93,-4.75,13.05,14.33,1.44,0.38,2.48,21.8,-28.65,-38.38,0
0.24,-0.1,-0.26,2.03,5.35,15.3,1.86,1.17,2.43,-3.77,7.19,16.28,1.14,-0.67,1.28,4.22,-1.8,12.89,0
0.24,3.35,0.79,-4.32,24.88,-1.79,1.41,1.47,0.63,-1.82,10.61,0.17,0.84,0.08,1.58,3.74,6.5,7.03,0
-1.71,0.8,0.64,-4.32,18.04,-5.21,0.36,1.32,1.53,2.57,13.54,6.03,-0.21,0.68,1.73,5.2,5.53,0.68,0
0.84,-0.25,-0.11,-12.13,10.23,7,1.41,0.42,-0.12,-11.59,16.96,8.95,-0.36,-0.97,0.08,0.32,6.99,14.84,0
-0.51,0.05,1.09,2.03,6.32,8.47,2.61,1.17,1.68,-19.4,23.31,20.19,1.59,-0.22,2.78,9.11,-4.24,-3.72,0
-0.81,0.5,-0.86,7.4,14.14,12.37,1.26,0.87,3.48,-9.63,-0.13,4.07,-0.81,1.28,0.83,15.94,-3.26,3.61,0
-1.11,0.35,0.04,2.52,18.53,5.05,0.06,-1.38,2.28,-0.36,8.66,19.7,0.09,-0.67,1.58,12.52,-8.14,-6.65,0
-1.11,0.35,0.49,-18.48,35.62,50.46,1.71,-0.18,2.28,-7.19,16.47,17.26,1.14,0.83,2.78,3.74,1.62,25.58,0
-0.66,0.35,-0.26,-8.22,13.16,47.53,2.91,-0.63,1.98,5.99,7.68,89.03,0.54,0.38,1.73,-21.66,-4.73,29.49,0
-0.06,0.8,-0.86,-36.54,5.83,-119.95,-1.14,0.57,0.78,34.8,-68.49,-48.17,-1.11,-0.22,0.83,45.73,4.06,56.83,0
-0.51,-0.25,1.84,-8.22,2.42,11.4,-1.44,0.42,0.63,-2.8,-0.13,10.42,0.24,-0.37,0.68,-13.35,-2.29,-3.23,0
1.14,0.5,-0.11,-1.39,-12.23,12.37,0.36,0.12,-0.72,8.92,-5.5,0.17,-0.21,-1.12,-0.37,-1.64,-5.7,-3.23,0
0.24,-0.1,0.79,-2.36,5.35,0.17,-0.54,-0.03,-0.87,-2.31,-12.83,-12.04,-0.81,0.08,-0.97,3.74,-2.29,-2.25,0
0.24,0.35,0.49,0.57,-3.93,4.56,-0.24,-0.03,-0.57,-13.05,-1.11,-0.32,-0.81,0.83,0.08,-6.03,5.04,1.17,0
0.39,-0.25,1.09,-8.22,-2.95,-11.06,-0.99,0.42,1.38,6.48,-3.55,12.86,-0.51,0.98,0.38,-5.05,-0.82,-2.25,0
-1.71,0.05,1.09,-3.83,-10.77,3.58,0.06,-0.63,0.03,5.99,-5.01,4.56,0.09,-0.22,-0.52,5.2,4.55,-2.74,0
-0.21,-0.1,-0.26,4.96,-13.21,-13.99,0.36,-0.18,0.78,-11.59,2.8,2.61,-0.36,0.83,-0.52,-2.61,4.55,11.91,0
-0.21,-0.55,0.04,-5.78,-6.86,3.58,-0.84,-0.18,0.33,0.13,10.12,-1.79,0.54,0.98,0.38,12.52,4.06,1.66,0
0.54,-0.1,1.24,2.03,13.16,24.58,-0.84,0.12,0.33,-8.66,-2.08,11.88,0.24,0.98,-0.07,15.45,1.13,-31.06,0
0.54,-0.85,-0.26,3.98,11.21,8.47,-0.24,-0.03,0.18,10.87,-9.9,-44.27,0.54,-0.07,-0.07,-9.45,1.62,0.68,0
-1.26,0.5,-0.56,-4.8,-5.4,-4.23,0.36,-0.63,-1.47,-3.77,1.33,-5.69,0.09,-0.22,0.53,1.29,-3.75,-4.2,0
-0.81,0.8,-0.86,-7.73,-8.33,6.51,-2.04,0.57,-1.17,6.48,-2.57,-9.11,0.09,0.83,-0.22,3.25,9.92,13.37,0
0.39,-0.25,-0.86,-6.76,-1.98,4.56,-0.84,0.57,0.78,3.06,-5.01,-1.3,-0.36,-0.22,0.53,-1.64,-6.19,0.68,0
-0.51,0.05,-0.86,-6.76,2.42,12.86,-0.54,0.42,0.63,-3.77,3.29,-6.18,0.54,-0.82,1.43,-3.1,13.83,1.17,0
0.24,0.35,0.04,2.03,2.91,-1.79,0.21,-0.03,0.63,-10.61,-3.55,-3.74,-1.56,-0.97,-0.52,2.76,-3.26,5.07,0
-0.21,-1.3,0.49,12.29,4.37,-7.65,-0.84,-0.63,0.78,12.34,12.56,-9.11,0.24,-0.37,-0.07,-1.15,-4.24,6.05,0
-0.51,0.5,0.34,1.05,-2.47,0.17,0.36,-0.93,0.03,16.25,-9.41,7,0.54,-0.37,0.68,2.27,6.02,4.1,0
-0.21,-0.55,0.49,5.45,-0.02,2.12,-0.39,2.07,0.03,3.06,0.84,-5.21,-0.51,-1.12,0.38,-6.03,11.39,-4.69,0
0.24,-0.85,-0.71,0.57,-2.47,-4.23,-0.54,-0.33,-0.57,3.55,-1.6,-23.76,0.99,-0.07,-0.07,-7.5,-7.66,2.14,0
-1.56,-0.1,0.49,-0.9,-2.47,-2.76,-0.39,0.12,-0.42,-4.75,-0.62,-5.21,-0.51,-0.07,0.38,3.74,-0.33,7.03,0
-0.21,-0.55,-0.26,-1.39,-7.35,-5.21,0.06,0.87,-0.72,-17.45,6.22,24.09,-0.21,0.68,0.38,-1.64,10.41,-5.67,0
-0.06,-0.7,-0.56,4.47,-3.44,-2.76,-0.39,-0.18,0.33,-11.59,-4.04,-2.28,0.54,0.38,-0.37,4.22,5.53,-17.88,0
0.24,-0.1,-0.26,-7.25,3.39,7.49,-0.39,0.87,0.33,-1.33,3.77,1.14,-0.51,0.38,0.38,2.76,9.43,-6.65,0
-0.06,0.5,0.34,-8.22,2.42,7.98,0.06,0.87,-0.42,-8.17,-0.13,-3.25,-0.81,-0.22,-0.52,0.81,6.02,-0.3,0
-1.56,-1.3,-0.26,11.31,-6.37,7.98,-0.84,-0.63,-0.72,13.8,7.19,2.61,0.24,-1.57,-0.82,3.74,0.64,-4.2,0
0.24,0.35,0.49,-7.25,6.81,4.07,-0.99,0.72,-0.57,-7.19,8.17,3.58,-0.81,-0.67,-0.22,5.2,3.09,9.47,0
-1.56,0.65,-0.26,-9.2,5.35,9.93,-0.39,0.12,0.03,-5.24,0.36,1.14,0.39,0.53,0.53,-1.15,-1.31,-12.02,0
0.84,-0.25,0.34,0.57,5.35,-5.69,-0.39,-0.63,-0.72,-7.19,2.31,-2.28,0.99,-0.37,-0.37,-8.47,13.34,10.93,0
-0.51,0.05,1.09,-7.73,3.88,-5.21,-0.39,0.57,0.03,3.06,-5.01,-14.48,0.24,0.68,0.38,-6.03,7.97,9.47,0
-1.47,0.64,0.08,0.95,-2.19,14.06,0.86,0.64,-0.22,2.03,-6.14,1.84,0.35,0.52,1.2,-4.21,-1.75,-18.54,0
0.03,0.04,-0.52,9.74,18.8,4.3,0.56,-1.01,-0.82,15.21,5.09,-17.7,0.35,-0.98,0.45,5.55,11.92,-4.38,0
0.03,0.04,0.68,-6.87,7.08,54.59,-0.79,0.64,-0.67,-6.76,10.46,-11.35,-0.85,0.52,0.75,-2.26,3.62,11.24,0
-0.12,-0.86,-0.22,-14.19,5.13,-7.91,-0.19,-0.26,1.13,4.96,-6.14,16,-0.1,-0.23,-0.3,-35.46,-13.47,8.31,0
0.03,1.69,-1.27,-0.03,3.18,-49.41,-0.34,0.64,0.53,-7.25,9.98,6.23,0.5,-0.08,-1.2,-16.42,-1.75,24.91,0
0.48,-1.46,-0.07,-20.05,-4.15,-5.47,-0.34,-0.11,0.83,-3.34,-2.72,14.53,-0.7,-1.13,-0.45,17.76,-19.33,-16.1,0
