MagX1,MagY1,MagZ1,AccX1,AccY1,AccZ1,MagX2,MagY2,MagZ2,AccX2,AccY2,AccZ2,MagX3,MagY3,MagZ3,AccX3,AccY3,AccZ3,Class
-1.28,0.46,-0.77,18.2,29.76,0.69,-0.74,-0.98,0.27,24.76,-3.2,6.66,-0.06,-0.65,0.04,-5.36,12.39,6.32,0
-1.88,0.61,-0.92,0.62,26.35,3.62,-1.04,1.27,0.27,9.13,3.63,9.59,-0.36,2.2,1.09,-5.36,8,26.34,0
-0.53,1.66,-0.32,17.71,19.51,2.65,-0.44,-0.08,-0.33,-6,1.19,-8.47,-0.66,0.55,-0.26,-0.97,0.19,-1.01,0
-1.58,1.06,-1.37,28.45,35.62,-4.68,-0.14,-0.08,-0.33,17.92,-7.6,-10.91,-0.36,-0.65,-0.71,18.08,9.46,17.06,0
-1.58,1.36,-0.62,34.8,11.21,-14.93,-1.49,-0.68,0.27,9.62,-6.13,3.25,-1.41,0.55,0.49,19.05,4.09,9.73,0
-2.63,0.01,0.43,21.13,12.67,-16.4,-0.74,-0.23,-0.48,4.25,0.21,-4.08,-2.16,0.55,0.49,11.73,8.97,12.18,0
-1.88,1.06,0.28,25.04,18.53,-24.7,-1.49,0.52,0.27,22.32,-12.48,-2.13,0.24,1.6,0.19,17.1,-3.23,-0.52,0
-0.68,1.81,-0.92,18.69,26.83,-29.09,-1.04,0.52,-0.18,20.85,-4.18,-10.43,-0.96,-0.2,0.19,16.61,0.67,6.8,0
-1.13,0.61,-0.17,36.75,12.19,-42.76,0.16,0.52,-0.48,28.66,-5.65,-2.13,-0.81,1.15,0.04,30.28,11.9,-1.5,0
-1.13,-0.59,-0.17,28.94,22.93,-113.07,-0.29,-1.43,0.27,66.26,18.28,-22.63,0.54,0.85,0.19,45.42,-10.07,-36.65,0
-2.18,0.46,-0.02,-30.14,67.85,-442.66,-1.49,-0.68,-1.23,98.49,14.86,417.8,-1.86,1.3,0.94,-355.46,164.74,535.61,0
-0.83,-0.29,-0.77,343.4,-137.23,322.96,-0.74,-0.68,-0.93,996.93,-1376.74,1009.53,-0.81,-0.05,0.79,694.34,-313.78,-732.45,0
0.52,0.61,1.03,-3.28,-1.97,8.51,-0.44,-0.38,0.42,2.78,-4.67,1.29,0.39,0.4,0.04,3.43,8.49,8.27,0
1.12,0.46,-0.02,-1.33,9.74,3.62,-0.44,0.37,-0.33,2.78,6.07,-20.19,0.54,-0.5,0.94,0.01,4.58,-2.47,0
-0.83,1.21,-0.77,-1.82,-0.51,1.67,1.36,0.07,-0.18,-10.89,-5.16,22.29,-0.06,0.4,-1.16,-0.48,-1.28,-4.91,0
1.12,0.76,-0.32,-4.26,-2.46,0.21,-0.29,0.82,0.27,-7.47,-1.25,4.71,1.59,-0.35,-0.41,-7.32,-6.16,-8.33,0
0.52,0.16,1.48,9.41,1.44,-2.23,-1.04,0.52,0.27,5.23,-5.16,-6.52,0.54,0.55,0.49,1.96,5.07,10.71,0
-0.23,-0.59,-0.17,-3.77,-6.37,-6.63,0.31,1.12,0.42,-11.38,0.7,-3.59,-1.41,-0.2,-0.26,-9.76,1.16,5.34,0
-0.23,0.16,-0.62,-1.33,-5.88,4.6,-0.14,-0.38,-0.33,-6.98,7.54,10.08,0.54,-0.5,-0.56,-4.87,4.09,8.76,0
0.37,-1.49,-0.32,-14.51,1.93,6.07,-0.44,0.37,1.17,-13.33,0.21,4.22,-0.21,0.25,0.49,-13.66,-7.63,-1.01,0
-0.53,-0.74,-1.52,-5.73,0.47,-9.56,0.76,0.67,0.12,-1.12,-5.65,5.69,-0.21,0.85,-0.56,-2.43,-2.74,1.92,0
0.37,-1.49,-1.52,-5.73,-10.28,-11.51,0.61,-0.98,1.02,3.76,-5.65,3.73,-0.21,-0.2,1.24,-3.41,-7.63,-7.36,0
-0.68,-0.59,-0.62,0.62,-1,-4.19,-0.89,0.37,0.42,-8.45,-9.06,6.66,0.24,-0.2,-0.26,-0.48,-0.3,-1.98,0
-0.23,-0.59,0.58,-16.96,-15.16,2.16,-1.04,0.82,-0.48,-6,-4.18,-6.52,-0.06,-1.4,0.04,-5.85,5.07,4.36,0
-0.08,-1.19,-0.02,0.13,-3.93,-15.91,-0.74,-0.68,-0.48,6.2,5.1,6.18,0.24,0.85,0.19,-3.9,8,3.39,0
0.52,-0.89,0.58,-3.77,-13.69,-1.26,0.76,0.37,1.92,-0.63,11.44,9.1,-0.06,-1.85,-0.41,-0.48,1.65,15.59,0
-0.83,-0.74,1.18,-5.24,10.72,-0.77,-0.29,-0.23,-0.18,3.27,5.58,-5.06,0.69,-1.1,-0.41,-15.62,-2.26,6.8,0
-1.28,-0.29,-0.32,-13.54,-6.86,0.21,0.31,-0.08,-0.63,14.02,-4.18,0.32,0.24,0.55,0.94,1.96,-3.72,-6.87,0
-1.13,0.61,1.48,6.97,4.86,2.16,0.76,-0.38,-0.63,-1.61,0.7,12.03,0.99,-0.95,0.19,-1.46,8,3.39,0
0.82,0.76,-0.77,4.53,6.81,-0.77,-0.74,0.07,1.02,2.78,-2.72,-4.57,-1.26,-0.35,0.79,-2.43,8.97,3.39,0
0.37,0.01,-0.77,-12.56,-0.02,9.48,0.16,0.52,-0.18,2.78,6.07,-9.94,0.39,-0.35,-0.41,-8.29,0.19,9.25,0
0.52,0.16,-0.92,10.39,-7.83,-0.28,0.91,0.52,1.02,-1.12,-8.09,8.13,-0.06,0.7,-1.16,-1.46,1.16,-9.8,0
-1.73,0.01,-0.02,-1.33,-10.28,-3.7,-0.44,0.67,0.42,-2.59,9.98,-7.01,0.24,-0.5,-1.61,1.96,5.07,2.9,0
0.52,0.61,0.28,2.57,-0.51,3.14,0.61,0.82,-0.48,4.25,-5.65,-4.08,-0.21,-0.95,-0.26,3.92,2.63,1.43,0
0.97,-0.89,1.03,-8.17,-8.81,1.18,-0.44,1.42,0.42,3.76,10.47,-1.15,-0.36,0.7,0.79,-4.39,-17.39,1.92,0
0.82,-0.29,-1.22,3.06,-2.46,-6.14,0.31,0.67,-0.63,-15.28,9,12.03,-0.06,-0.65,-1.16,-4.87,-8.6,1.92,0
-0.53,-0.29,-0.02,-12.07,7.3,-6.14,-0.14,-0.08,0.12,-0.14,4.61,-8.96,0.54,0.85,0.19,5.87,13.86,2.41,0
-0.23,-0.14,0.28,3.55,-6.86,-1.26,-0.74,0.07,0.27,-3.56,4.12,2.76,0.39,-1.1,0.04,2.45,-10.07,-0.52,0
0.35,-0.16,0.88,-28.16,-12.47,84.24,0.93,0.94,-0.01,-116.45,59.09,-153.66,-1.51,-0.48,0.75,134.21,-150.54,-473.91,0
-1.6,0.44,-1.37,77.31,110.09,459.73,0.33,-0.11,-0.31,267.83,-128.41,197.91,1.34,-0.63,0.15,109.31,138.03,323.94,0
-1.3,0.59,-0.77,206.22,179.91,159.44,-1.92,-0.56,-0.01,-33.93,180.68,96.83,-0.31,0.57,-0.45,-815.49,-79.74,-338.17,0
-1.75,-0.16,-1.22,78.29,14.87,9.05,-0.87,0.64,-1.81,115.97,-84.95,1.62,-0.31,-0.18,-0.75,253.36,18.89,137.91,0
-0.7,-0.01,0.28,29.46,13.41,11,-0.72,0.19,-1.51,20.76,15.64,-3.27,-0.61,0.42,0.15,20.93,8.64,5.1,0
-0.55,0.59,-0.02,15.3,14.38,3.67,-0.87,1.09,-0.61,15.88,-5.85,-8.15,0.29,2.22,-0.3,4.82,10.1,8.51,0
-2.8,-0.01,-0.62,20.67,17.31,-8.04,-0.27,0.49,-1.21,12.95,-3.89,-5.71,-1.21,0.57,0.3,7.26,11.08,-2.72,0
-1.15,0.44,-0.62,21.65,19.76,-0.23,-0.57,-1.16,0.59,13.44,-7.8,-0.34,-1.81,0.12,0.45,15.07,-8.94,-4.18,0
-0.7,0.89,-1.37,15.3,22.2,-12.44,-2.37,0.19,-0.01,11.97,5.87,1.62,-0.16,0.72,0.15,7.75,9.62,3.14,0
-0.85,1.04,-1.52,10.42,25.62,-8.53,0.78,0.64,-1.81,7.58,8.8,7.96,-0.76,-0.18,1.35,8.24,5.71,6.07,0
-0.1,0.59,-0.32,26.04,24.64,-16.34,-0.57,-0.11,0.89,17.34,8.31,16.26,-1.21,1.32,0.75,4.82,10.1,10.96,0
-1.15,-0.76,-1.37,12.37,13.41,11.98,-0.72,-0.26,-0.46,12.95,12.22,3.08,-0.61,0.12,1.2,-11.78,17.43,-3.69,0
-0.85,-0.16,-0.02,-8.14,5.11,8.56,-0.12,-0.11,0.89,14.41,7.82,12.85,0.29,0.72,0.9,-7.39,14.01,15.84,0
-2.35,0.44,-0.62,-8.14,-1.24,33.46,-0.27,0.49,0.74,9.53,1.96,4.06,-0.01,0.27,0.75,-14.71,20.36,37.81,0
-0.25,-0.01,1.48,-66.24,-29.07,188.73,0.93,0.49,0.29,122.32,-37.1,-118.5,0.59,0.72,-0.3,-117.25,46.24,111.05,0
0.8,-0.16,1.18,-1125.33,285.38,893.81,0.48,0.49,0.29,203.38,13.19,-611.18,1.94,-0.18,0,514.59,-23.59,51.48,0
0.5,0.44,-0.92,-15.95,-6.61,8.07,-0.27,-0.56,-0.01,4.16,-1.45,8.94,1.04,0.12,-0.6,-15.2,1.32,2.17,0
0.35,-0.46,0.88,7,6.57,-5.6,0.93,0.19,-0.01,-3.17,-7.31,-0.34,-1.21,1.02,0.3,-10.32,-1.61,4.12,0
-0.7,-0.76,0.58,5.53,-0.75,-2.18,-0.27,-1.31,-0.46,-3.65,-4.87,-3.27,-0.16,-0.63,-1.35,-4.46,11.57,-3.2,0
-1.3,-0.46,-0.02,-1.3,0.22,5.63,-0.72,0.19,-0.46,-0.72,-7.31,-8.15,-0.01,0.27,0.75,-1.04,1.32,9.98,0
0.35,1.49,-0.77,3.58,-6.61,4.65,-0.12,0.34,-1.06,1.72,1.48,-2.29,-0.16,1.47,0.9,-4.46,-9.92,1.19,0
-1.15,-0.31,0.28,8.46,-3.19,7.58,-0.12,-0.41,-1.06,6.6,17.1,7.48,-0.31,-0.78,-0.75,4.82,-5.52,2.65,0
0.8,-0.46,-1.22,-1.3,-1.73,4.16,-0.12,0.64,0.59,4.16,-2.92,-1.31,-0.61,0.12,0.15,-3.97,1.8,-6.13,0
-0.55,0.29,1.18,-6.18,-2.71,0.26,0.48,0.49,1.04,3.18,4.89,-0.34,0.44,-0.18,-0.45,11.66,-3.08,1.19,0
-0.55,-0.16,-0.02,5.05,2.67,-13.42,0.33,-0.11,0.14,-6.1,11.73,-11.57,-0.01,-0.18,-0.75,5.31,-1.13,-1.74,0
-0.7,1.64,0.28,2.6,3.15,3.19,-0.27,-0.26,-0.46,-9.51,-6.82,0.64,0.74,0.57,-0.45,-7.39,6.69,0.21,0
1.1,-0.46,-0.77,5.05,-6.61,0.74,-0.57,-0.11,0.14,7.58,6.36,9.92,-0.31,0.27,-0.75,3.36,3.76,-13.95,0
-1.15,-0.01,0.58,0.65,0.71,11,-0.72,0.19,-0.01,2.69,4.89,6.01,0.44,0.27,-0.75,-0.06,-13.33,8.03,0
-0.25,-0.01,1.03,-5.7,-1.73,4.16,0.33,0.34,-0.31,-0.72,6.85,-10.1,-0.91,0.42,0.15,-2.02,2.78,0.21,0
-0.1,0.29,-0.32,20.18,8.04,1.72,0.48,1.69,-0.46,12.95,-5.36,5.03,-0.01,-0.18,0.3,5.31,-5.52,2.17,0
-0.7,-0.31,0.28,-1.3,-6.61,3.19,0.03,-0.56,-0.46,0.74,-9.27,-6.2,-0.01,0.27,-0.75,2.87,-0.15,-8.58,0
-0.25,-0.31,0.58,-7.65,-6.12,1.72,1.53,0.34,0.14,-0.72,0.01,-4.24,0.29,1.17,-0.3,9.7,-5.03,4.61,0
1.1,0.59,-0.77,-5.21,-5.15,0.26,0.48,0.49,0.74,-1.21,-5.85,-4.24,-1.36,0.72,-0.3,-4.95,2.29,-8.09,0
-0.25,-0.01,-0.17,-0.81,0.22,3.19,0.48,-1.01,-0.76,-5.12,7.82,-1.31,1.19,-0.48,0.3,-1.04,2.29,7.54,0
-0.85,-0.46,-1.22,2.6,-1.24,-1.7,-0.27,0.19,-0.46,4.16,0.01,-2.29,0.29,1.47,0.45,0.43,-0.64,-2.72,0
-0.1,0.59,-0.02,-0.33,-0.75,7.09,-1.17,0.49,-0.46,-3.65,-1.94,-5.22,-0.01,1.02,-0.75,-8.85,1.8,-10.04,0
-0.55,-0.46,-0.02,-2.28,-6.12,7.09,-0.72,0.19,-0.01,8.55,-2.43,4.06,0.59,-1.38,0.15,-7.88,8.64,-1.74,0
1.55,0.59,1.63,-5.21,-2.71,-4.14,0.03,0.49,-0.76,-5.61,0.5,-4.24,-1.51,-0.78,0.75,-12.76,-2.59,0.21,0
-0.25,-0.01,-0.17,3.09,-5.15,-11.46,-0.72,-0.26,-0.46,-6.1,0.01,6.5,-0.01,-0.48,-0.45,7.75,4.24,11.93,0
-0.85,-1.36,-0.02,2.6,9.99,-2.67,0.03,-1.01,-0.46,6.11,-8.29,-1.31,0.74,1.02,0.3,11.66,-0.15,-0.28,0
-0.25,-0.01,1.03,-17.42,1.69,-4.63,-0.12,-0.11,-0.61,-1.21,3.92,10.89,-1.21,0.27,-0.75,0.91,-8.45,0.21,0
0.2,-0.01,-0.92,3.58,4.13,0.74,-0.72,-0.56,-1.51,-11.95,0.99,2.1,0.44,-0.18,-0.45,8.24,-0.64,-0.76,0
-0.7,-0.31,1.48,-7.16,-3.68,1.23,-0.27,0.49,0.29,-8.05,-6.82,10.41,-1.21,-0.18,0.3,-14.71,4.73,-6.62,0
-0.7,-0.01,-0.17,-5.7,-4.17,0.26,0.48,0.94,0.29,-10.98,4.41,-9.61,0.29,1.47,-0.3,-2.02,9.13,-1.25,0
-0.1,-0.31,-0.92,15.79,-1.24,5.63,-0.27,-0.26,-0.46,1.23,-1.94,4.06,-0.91,0.12,0.15,-10.32,4.24,3.63,0
0.35,-0.46,-1.22,7,-3.68,2.7,0.78,1.39,-0.31,-4.63,7.82,2.1,-0.16,0.12,-0.3,-2.99,-5.52,-4.67,0
-0.1,0.59,0.88,-8.63,6.08,-5.6,0.78,0.64,-0.31,-6.58,-1.94,-0.83,-0.91,-0.33,0.45,3.84,-4.54,-2.23,0
0.2,0.44,0.58,-0.81,4.62,2.7,-0.57,0.64,-1.36,16.85,-5.85,-8.64,1.79,0.42,-0.6,0.43,3.76,-13.46,0
-0.55,0.29,-0.02,1.63,-1.73,2.7,0.93,-0.26,-0.76,8.55,1.48,11.87,-0.76,-0.78,1.05,-10.32,18.89,-0.28,0
0.35,-0.46,-0.32,-1.3,-10.52,-7.07,-0.57,-0.41,-0.31,-1.7,-7.8,-3.76,-0.91,0.12,-0.3,-6.41,5.22,5.58,0
-0.67,-0.02,-0.35,-10.3,3.65,2.25,0.8,0.45,0.7,10.18,-1.25,-3.28,0.03,1.11,-0.63,-2.46,2.96,-14.58,0
-0.07,-0.92,0.25,0.44,6.09,-6.54,0.05,0.6,0.4,-8.38,-0.28,-2.79,0.78,0.36,0.42,-11.25,2.96,-4.82,0
-0.67,-0.02,-0.8,-2,-2.21,-5.56,0.35,0.75,0.25,-4.96,9,-1.81,-0.12,0.81,1.02,-4.9,2.47,5.43,0
-0.67,0.73,-0.05,2.39,-0.75,1.27,0.5,-0.15,0.85,-3,-1.74,2.09,-0.57,0.81,0.27,4.38,3.94,10.81,0
-1.12,-0.02,-0.05,6.3,10,-6.05,-0.1,0,-0.2,-8.38,6.56,-4.25,1.68,1.11,0.12,7.8,-12.66,15.2,0
-0.37,0.43,-2,0.44,-15.39,-0.19,-0.7,-0.15,-0.35,-1.05,4.12,-6.21,0.33,0.81,0.57,5.35,1.01,2.02,0
-0.52,1.03,0.55,-14.7,-10.51,-10.93,-0.55,0.45,-0.5,19.46,-4.18,-19.39,0.33,0.81,-0.48,22.44,-5.83,32.29,0
-0.37,-0.32,1.15,28.76,-23.69,10.06,-0.1,-0.75,-0.95,20.43,-23.23,65.08,0.03,0.66,0.12,-45.92,22.98,33.27,0
0.08,-0.02,-0.35,-18.61,-10.51,-43.16,0.35,0,-0.5,29.22,32.44,-14.51,-0.12,0.81,-1.23,-119.65,54.72,92.84,0
0.08,0.73,1.15,-42.53,-194.59,5.18,-1.15,0.6,0.4,14.57,62.22,-534.04,1.23,0.36,0.42,315.9,-48.31,-494.08,0
0.38,1.03,1.45,82.96,-239.51,-149.6,-1.15,1.35,0.1,740.16,-474.89,-365.58,-0.72,1.11,0.12,1688.46,172.88,1089.36,0
-0.52,1.78,-0.2,-44.48,48.08,21.29,-0.55,0,-0.2,-144.12,125.21,66.55,0.63,0.51,-0.18,-663.1,-68.33,-268.49,0
-0.37,1.18,-0.8,15.57,50.04,-28.02,0.35,0,-0.2,-1.54,14.86,15.77,0.33,0.81,-0.18,14.63,6.38,5.43,0
-1.57,0.43,-0.35,8.25,50.52,-39.25,0.5,-0.45,0.85,-4.96,14.86,19.18,0.48,-0.09,0.87,-1.48,-4.85,-16.54,0
-0.37,1.93,-0.8,-15.19,55.9,-63.67,1.55,-0.3,0.25,1.39,14.37,8.93,1.38,0.21,0.57,4.87,-6.8,-28.75,0
-1.57,1.63,-0.8,460.89,-259.53,-129.59,0.5,-0.15,1.9,-144.12,285.86,-172.71,0.33,0.51,-0.48,-81.07,-10.22,271.55,0
-0.07,-0.92,-0.2,-5.91,-11.98,-68.06,0.35,-0.3,-1.25,64.87,32.44,-638.53,-0.87,0.21,1.32,2422.28,-1242.15,-2910.58,0
-0.07,-0.62,0.55,8.25,-2.21,-2.63,-0.25,-1.65,0.1,2.85,4.61,-8.65,-1.77,-0.24,0.27,-19.06,-0.46,5.43,0
-0.07,-1.37,0.25,-6.4,2.67,6.16,-0.85,-0.3,-0.2,-2.03,4.61,-3.76,0.33,0.51,0.27,-2.95,1.99,-14.1,0
-0.37,-1.52,0.4,-10.79,-1.23,-1.17,0.8,0.75,0.25,1.39,5.09,4.54,0.63,-0.99,0.57,-0.02,5.4,-14.1,0
-0.67,-0.77,-0.05,-1.52,-2.21,-3.12,-0.55,0.45,-0.2,-19.61,3.14,-2.3,-0.57,0.51,-0.93,-8.32,-3.39,-5.31,0
-0.07,-0.92,0.25,9.23,5.11,1.76,-0.55,-0.75,-0.2,-9.84,16.32,0.14,0.63,0.21,0.27,2.91,-4.36,0.55,0
0.08,-0.02,1.15,-20.07,11.46,10.06,0.35,-0.75,-0.5,-3,1.68,1.12,0.33,0.21,1.02,-4.41,6.87,3.48,0
0.08,-0.02,0.4,-1.52,-17.84,-7.51,0.05,-0.45,0.85,4.32,0.21,9.91,-0.12,-0.24,0.27,-6.36,2.96,2.99,0
0.68,0.58,0.55,1.41,10,3.23,0.05,0.3,-0.65,-7.4,-3.69,3.07,-0.12,0.51,-0.93,-8.32,1.01,-2.87,0
0.08,0.73,-1.25,11.67,3.65,1.76,0.5,0.6,0.1,4.81,-4.18,6.98,0.78,1.11,-0.33,-5.88,-9.24,-5.31,0
-0.67,1.18,-0.8,-0.05,10.49,0.3,-0.25,-0.15,-0.35,4.32,6.56,9.42,0.48,-0.09,-0.33,5.84,-3.39,4.95,0
0.53,-0.02,0.85,-0.05,-1.23,7.13,-0.55,0.75,-0.95,2.85,1.68,-10.6,-0.72,0.36,0.12,-0.51,4.92,-1.4,0
0.68,-0.62,0.25,8.74,2.18,-2.14,0.35,-1.5,-0.95,-10.82,4.12,-11.09,-0.57,-0.54,-0.48,-11.74,-4.36,-8.24,0
-0.52,0.58,-0.2,5.81,5.6,12.5,0.35,-0.75,0.7,-7.4,-4.18,3.56,-0.72,-0.09,0.42,4.87,-7.29,8.85,0
-0.07,-0.17,0.55,6.79,-5.14,4.2,0.35,0,-0.2,-1.05,-0.76,1.61,0.78,-0.39,-0.63,-11.74,-10.71,-1.89,0
-1.57,-0.02,0.4,6.3,3.65,-8.98,-0.1,0,0.7,15.06,-2.72,0.63,0.63,-0.24,0.57,-2.46,1.5,3.97,0
-0.37,-1.22,-0.35,-2.98,-0.75,-2.14,0.05,0.3,-0.65,3.34,-4.67,-0.35,0.48,1.11,0.87,13.65,4.43,0.06,0
-0.67,0.43,0.85,-3.47,2.67,-12.89,-0.7,0.6,-0.65,0.9,5.58,2.09,0.48,0.66,-0.33,-14.67,-2.9,-4.82,0
-0.97,-0.92,-0.2,-5.91,2.18,-1.17,-1.3,0.45,-0.2,5.78,-17.37,-0.35,-0.12,0.21,-0.18,1.45,5.4,-4.82,0
0.08,0.73,-0.05,2.39,7.56,-4.1,-0.25,-0.15,-0.35,8.23,1.19,6.49,-0.27,-1.14,0.87,3.89,-5.34,4.95,0
0.08,0.43,-0.05,-7.37,-3.19,-6.54,-0.1,0,-0.2,-7.89,3.14,0.63,0.33,-0.24,-0.18,0.47,5.89,-5.31,0
-1.12,0.43,1.15,0.44,-6.12,0.79,-0.55,0,-0.95,12.13,3.14,-4.25,0.48,1.11,1.17,13.17,4.92,-7.75,0
-0.37,-0.02,0.85,0.93,6.58,3.72,0.05,-0.15,0.1,-0.07,-9.07,-0.35,-0.27,0.66,0.42,10.73,-0.46,1.53,0
-0.97,-0.17,-0.65,13.62,5.11,-11.91,0.05,-0.45,0.1,9.69,2.16,-3.28,-0.12,0.21,-0.48,17.07,1.01,-0.42,0
0.98,0.73,-1.25,-1.03,3.16,-1.17,-0.55,0.45,-0.5,10.18,3.63,0.14,0.33,0.81,-0.48,-3.92,-6.8,1.04,0
-0.97,-0.62,0.55,1.9,9.51,9.09,-1.9,0.3,-0.65,-9.84,-9.55,-15.97,-0.57,1.26,-0.18,10.24,-6.8,-12.14,0
-0.37,-0.02,-0.05,2.39,-4.65,-6.54,-0.1,-0.3,0.7,-6.42,-10.04,2.58,-0.72,-0.09,0.12,11.21,-5.83,3.97,0
0.38,-1.37,-0.65,-10.3,1.21,-6.54,-0.25,0.3,0.1,-0.56,17.3,0.14,0.03,-0.39,-0.63,-1.48,1.5,-1.4,0
-0.07,-0.92,1.45,-5.42,7.07,-12.4,1.1,0,-0.95,-6.91,-5.16,5.02,1.08,-0.24,0.27,-7.83,11.26,3.97,0
0.68,1.03,-0.65,-4.93,-11.49,4.69,-0.7,1.05,-0.35,4.81,-2.23,2.58,0.48,-0.39,0.12,4.38,-2.9,4.95,0
0.08,-0.32,-0.8,7.76,-7.09,10.55,0.5,0.6,0.4,-4.47,-15.41,-1.81,-0.87,-0.99,0.57,8.28,7.85,-6.77,0
0.53,-0.02,-0.35,6.79,5.6,-4.59,-0.7,-1.2,-1.1,-2.03,-4.18,-2.3,0.03,-0.09,-0.33,-1.97,-1.43,-4.82,0
1.58,-0.92,-0.65,6.79,1.21,-2.14,-0.7,0.6,0.85,-8.38,2.16,-5.72,0.03,-0.39,0.87,-4.41,9.8,7.39,0
-0.07,0.13,0.25,-0.05,-6.12,-1.17,0.5,-0.45,-0.35,-1.05,-3.69,6.98,-0.87,-0.24,-0.48,2.42,-3.39,-0.42,0
0.4,0.51,-0.43,2.8,-8.73,-15.07,-0.3,0.1,-0.4,-0.05,5.49,7.28,-0.66,-0.24,1.03,-3.63,8.41,8.48,0
-0.05,0.96,-0.13,9.15,-4.82,8.37,-0.3,-0.65,0.8,-4.44,-1.83,-4.43,-0.36,0.21,0.43,-3.14,-0.37,0.67,0
0.4,0.96,-0.43,-6.97,-3.85,-5.3,-1.05,-1.4,-0.4,-5.42,6.47,-5.41,-0.96,0.06,1.78,-0.7,7.93,-7.14,0
0.25,-0.39,0.92,6.22,-3.36,-6.77,0.3,0.25,-0.85,5.81,6.47,-1.02,-1.56,0.21,-0.32,-2.17,7.44,0.67,0
0.25,-0.09,-0.28,-9.41,0.55,-0.42,-1.65,0.25,0.65,2.88,-0.86,-2.48,0.54,0.06,1.33,2.23,-3.79,9.46,0
-0.05,0.96,-0.43,-4.52,-3.85,5.93,-0.6,0.1,0.8,-2.98,0.12,9.73,-0.06,-0.09,0.88,-3.14,-5.75,-1.77,0
0.4,-0.24,-0.43,4.75,2.01,8.86,-0.3,0.4,0.05,14.11,5.0,35.61,0.24,0.36,-1.52,2.23,7.44,-0.8,0
0.25,0.36,-0.73,59.93,23.01,68.43,-0.0,-0.05,1.4,34.13,-1.83,-2.48,-0.81,-1.14,0.88,17.36,-44.81,-48.65,0
-1.1,-0.09,-0.73,47.23,14.22,11.3,-0.45,-0.05,0.2,-17.62,1.59,-1.02,-0.36,-0.54,-0.32,2.23,37.71,40.22,0
1.0,0.36,0.17,2.8,2.5,3.97,0.3,0.7,1.4,-20.07,4.03,11.19,0.39,0.21,0.43,9.06,9.88,14.34,0
-0.5,-0.24,-0.43,-3.55,3.97,-7.74,1.05,-1.1,0.05,-1.51,3.05,2.89,0.39,1.41,-1.37,-3.63,-3.79,15.32,0
0.25,0.36,-1.03,-18.2,5.92,-7.74,-1.2,-0.8,0.65,9.72,2.56,0.45,-0.06,0.66,0.13,-14.37,6.95,21.66,0
0.85,-0.99,-0.88,-7.45,8.36,-16.53,0.15,0.4,0.5,-5.9,3.54,-8.83,-0.36,0.21,0.88,-9.0,8.9,20.2,0
0.55,-0.09,-0.73,4.75,-6.29,6.42,0.75,-0.5,0.2,-6.88,1.1,13.14,2.79,0.36,-0.47,10.04,-1.35,1.65,0
0.55,-0.84,-0.73,14.52,-4.33,5.44,-0.0,1.0,0.2,2.88,10.37,1.43,0.24,1.11,-0.92,-5.59,-13.07,10.43,0
-1.55,1.11,0.17,15.98,-12.15,-2.86,0.15,-0.35,-1.45,-15.67,0.61,10.7,-0.96,0.06,1.33,6.13,5.49,-13.0,0
-0.5,0.21,-0.13,-1.11,6.41,-4.33,-0.9,-0.05,0.95,2.88,-5.25,-2.48,0.69,0.66,0.43,9.55,15.74,6.53,0
-0.2,0.36,-1.78,-1.6,-3.36,6.9,-0.45,-1.25,-0.1,-11.76,0.12,-3.46,-0.06,0.66,-0.32,-1.19,7.93,-5.19,0
0.55,1.11,-0.73,-4.04,6.41,3.0,-1.2,0.25,-0.55,10.7,1.59,-12.73,-0.96,0.81,0.58,1.74,-0.86,8.48,0
0.4,-0.24,-1.33,5.73,-2.87,1.53,-1.05,0.1,0.8,8.74,-2.81,2.4,0.39,0.96,-0.32,-3.63,0.11,14.34,0
-0.8,0.51,-0.88,-1.6,15.2,-5.79,-0.6,0.85,-1.15,13.14,4.03,9.73,0.54,-0.24,-0.17,-7.05,-0.37,17.27,0
-0.2,0.36,0.17,-0.62,2.01,8.37,-1.5,0.1,-0.4,-3.95,1.1,5.82,-0.06,-0.54,0.43,-9.49,-4.28,2.13,0
-0.05,0.51,0.32,12.57,-4.82,5.44,0.6,0.1,0.05,-9.32,5.0,11.68,-0.81,-0.09,0.13,-5.59,-3.79,21.66,0
-0.5,0.96,-0.43,5.73,-6.78,-5.79,0.15,-0.35,-0.4,-9.81,0.12,-1.5,0.39,-0.09,0.43,10.04,0.6,2.13,0
-0.65,-0.84,0.92,5.24,4.94,9.83,0.75,-0.05,-1.3,9.72,1.1,-2.97,-0.06,-0.09,0.13,-8.51,-2.82,-1.28,0
0.25,-0.09,-1.48,10.12,1.04,0.56,0.3,-0.8,0.95,-0.53,-0.37,1.43,0.39,-0.84,0.13,5.65,5.97,-5.68,0
-0.5,0.51,0.32,2.8,4.45,-6.77,-0.0,1.0,-0.55,-2.49,-2.32,0.94,0.39,-0.54,1.18,7.6,-0.37,6.53,0
0.25,0.36,-0.28,-6.97,6.41,1.05,-0.6,-0.65,0.05,9.72,-6.23,-12.73,-0.36,0.66,0.43,-13.4,-1.35,3.11,0
-1.1,-0.09,-0.28,0.36,5.43,6.42,0.6,-0.35,-0.7,5.33,0.12,-3.95,-0.36,-0.09,0.13,-1.68,1.09,4.57,0
0.4,-0.24,-0.13,4.26,-19.47,5.44,0.3,-0.8,0.65,5.81,1.1,-3.46,-0.36,0.66,0.88,-0.21,10.86,3.6,0
