MagX1,MagY1,MagZ1,AccX1,AccY1,AccZ1,MagX2,MagY2,MagZ2,AccX2,AccY2,AccZ2,MagX3,MagY3,MagZ3,AccX3,AccY3,AccZ3,Class
2.05,0.17,0.43,1.88,-0.91,3.03,-0.19,0.02,-0.42,5.49,7.71,3.73,0.01,-0.07,-1,1.12,-5.95,12.29,1
0.85,1.22,-0.32,5.3,-15.56,-5.27,0.11,-0.28,-0.57,5.98,-6.45,6.17,1.36,0.83,-0.1,5.52,-5.95,-8.71,1
-0.05,0.62,0.43,-17.65,1.04,5.47,-0.79,0.47,-0.57,-3.79,-4,-9.95,0.01,0.68,0.05,5.03,-3.02,0.57,1
0.4,-0.13,1.33,11.65,11.79,3.03,0.41,2.12,-1.02,1.58,1.86,-1.16,0.01,0.38,-0.25,1.12,-3.02,2.52,1
0.55,-0.43,0.28,5.79,-3.35,-4.3,-0.94,0.77,0.03,-1.84,-3.52,-3.11,-0.44,-1.57,-0.7,14.79,4.79,-1.87,1
-0.05,-0.58,0.43,-8.37,-6.77,-16.99,0.11,-0.58,-1.32,-2.32,-14.75,3.73,0.17,0.08,0.2,0.15,1.37,0.08,1
-0.65,1.07,-0.92,7.74,0.07,7.42,0.71,0.02,0.03,-3.3,-9.86,-11.9,-0.14,1.28,-0.1,2.1,4.79,-0.9,1
0.1,1.07,0.28,7.26,-6.28,-8.69,0.41,-0.58,0.18,5,0.88,3.73,0.01,0.68,0.5,6.01,-3.51,-1.39,1
-0.5,0.92,-0.32,-6.9,6.9,-4.3,-1.09,-0.28,0.18,5,2.83,6.66,-0.14,-2.02,-0.1,-11.57,10.16,8.38,1
-0.2,0.77,-0.47,-3.97,0.56,7.91,-0.49,-1.18,-0.72,3.54,-2.54,4.7,-0.74,-1.57,-0.25,13.82,4.3,-0.9,1
-2.06,1.92,-0.37,4.16,1.65,2.95,-1.86,-0.02,0.3,-2.34,7.39,0.65,-0.17,0.31,1.7,2.17,-6.17,4.1,1
-1.91,0.27,-0.97,-4.63,-5.19,3.93,-0.36,1.03,-1.2,-9.17,5.43,11.39,-0.32,-1.04,1.85,2.17,-6.66,10.93,1
-2.06,0.12,1.73,8.55,5.55,-0.46,-0.06,-1.37,-0.3,2.54,4.95,5.04,-0.17,0.31,2.75,12.92,-4.22,1.17,1
-2.06,0.12,-0.37,5.62,0.67,-6.32,-1.26,0.43,-1.35,-1.85,9.34,-6.67,-0.17,-0.89,0.95,-2.22,-0.8,8,1
-2.36,1.32,-0.97,-9.03,5.55,5.4,-0.66,-0.02,0.3,-3.32,-8.24,-13.51,0.58,0.61,2,-0.76,2.62,-1.76,1
-1.01,0.72,1.13,-5.12,-7.63,-11.69,-1.86,-0.77,1.05,-1.85,11.78,-5.21,-0.77,0.76,1.1,10.47,1.15,-2.74,1
-3.11,-0.48,1.43,-8.54,3.6,-11.69,-0.66,-0.77,-0.45,1.08,9.34,-3.26,-1.37,-0.89,2.75,-5.15,-2.27,-10.06,1
-1.46,-1.23,1.13,-5.61,8.97,3.93,-1.71,-0.62,1.65,-3.32,3.48,-12.53,-1.97,0.76,2.6,5.1,8.48,-2.74,1
-0.71,-1.23,1.43,21.25,9.95,-1.93,-1.11,-1.97,2.7,4.01,-1.89,2.6,-2.12,2.11,4.55,0.22,-4.71,15.82,1
-0.86,0.12,2.48,15.39,-6.66,22.49,-1.11,-3.02,4.95,-130.27,28.87,-144.37,1.18,3.31,6.2,66.14,7.99,-13.48,1
-1.46,-0.93,2.18,-33.93,29.48,107.93,4.29,-2.57,7.8,-60.44,90.88,-97.5,3.28,3.91,8.6,-38.35,9.45,53.9,1
-0.71,-0.48,1.88,-32.95,-31.07,94.75,5.94,-0.62,5.85,13.77,-8.24,117.35,4.63,7.06,6.95,53.44,-3.24,59.27,1
-2.66,-1.23,-0.97,-319.09,117.37,-2.42,2.34,-1.07,4.35,62.6,-19.96,178.87,3.88,3.01,5.9,-53.98,11.41,-4.2,1
-2.36,0.72,2.63,11.48,9.95,-12.18,0.69,-0.62,2.1,-475.48,101.14,-890.46,2.98,2.11,2,229.71,373.71,1086.56,1
0.64,-0.48,2.18,6.11,1.65,-6.32,-0.06,0.13,1.65,-0.39,0.55,-4.23,2.08,1.66,0.95,-5.15,-5.2,-9.09,1
-0.41,0.87,1.28,7.08,4.09,-1.93,-0.96,2.08,0.9,10.36,-1.89,3.09,0.58,1.66,0.5,1.68,3.11,-10.55,1
-0.86,0.12,3.23,19.29,-6.66,-17.55,-0.06,-0.32,0.9,7.92,-4.33,-9.12,0.13,1.36,0.2,4.61,6.04,-0.3,1
-2.06,0.12,2.78,-87.15,134.46,-208.96,-2.76,0.43,3.6,37.21,-71.71,31.41,-0.32,1.21,1.1,-5.15,31.43,6.54,1
-1.46,-0.48,4.28,11.97,16.78,-5.84,-4.26,-0.47,4.95,2.06,27.41,-33.04,-0.17,2.11,0.2,-5.15,-6.66,-17.39,1
-0.86,0.12,3.23,55.42,-16.91,133.81,-0.96,1.63,8.55,-30.17,36.68,65.59,-0.02,4.81,2.15,80.79,-54.51,-208.31,1
-2.51,0.12,3.23,98.39,9.95,-184.06,-0.36,1.48,5.25,-5.76,68.91,-232.75,-0.02,2.56,2.6,101.78,-85.76,-81.84,1
-0.71,0.72,2.18,826.91,21.67,991.17,0.24,2.08,3.9,260.36,127.02,-387.53,1.33,3.16,2.3,1.2,-616.04,-783.99,1
1.84,-1.68,1.13,-7.08,9.95,0.51,-0.06,1.18,0.6,10.84,9.83,-7.16,-0.02,0.01,-1.9,-4.17,-0.8,6.05,1
0.79,0.87,1.28,-7.08,3.11,-8.76,1.59,1.18,-0.3,4.99,-3.84,-0.33,0.73,0.46,0.35,-6.62,-0.8,2.63,1
-1.46,-0.48,0.23,-5.61,7.02,1.49,0.69,2.08,-0.6,6.45,4.46,-1.3,1.03,0.31,-0.25,-8.08,3.59,-3.72,1
-1.01,1.62,-0.07,2.69,6.04,-4.86,-0.36,-0.02,1.05,-4.29,-3.35,-5.21,0.43,-0.29,-1.15,-14.92,9.45,-4.69,1
-0.86,0.87,0.53,-9.52,-0.8,-4.86,0.54,-1.22,-0.75,3.03,0.06,-7.16,-0.17,-0.89,-1,-5.15,7.01,-0.3,1
1.09,-0.48,1.43,-0.24,4.09,1.49,-0.66,0.73,0.75,-1.85,-4.82,4.56,-0.77,0.76,-0.4,-8.57,3.11,-8.6,1
-0.26,0.72,1.43,-11.47,0.18,1.98,-0.06,0.43,-0.3,9.38,5.43,-4.23,-0.62,0.31,1.7,-9.55,0.18,-1.27,1
-0.41,0.87,0.23,-8.54,-8.12,-15.11,-0.96,0.43,0.15,-6.73,-1.4,-5.7,-0.77,0.01,-0.4,-10.03,2.13,0.19,1
0.04,-0.63,1.28,-1.7,6.53,-9.25,0.09,-0.02,0,6.94,4.95,-14.98,0.13,0.31,-0.25,1.2,0.18,3.61,1
-0.26,0.72,1.13,7.08,2.13,3.44,0.84,-0.02,0,7.92,6.41,-1.79,2.08,-0.14,0.5,-3.69,6.52,-1.76,1
-1.01,-0.93,-0.07,-0.73,8.97,1,0.09,0.28,0.3,0.59,-10.68,7.97,0.13,-1.19,-0.55,-2.22,9.94,-2.25,1
0.04,-0.33,0.83,-6.59,3.11,11.25,-0.66,-0.47,-0.45,1.08,1.04,-7.65,1.03,-0.14,-1.3,12.43,-3.24,6.05,1
0.04,0.12,0.53,-13.42,-5.19,-0.46,0.09,-0.77,0.75,-1.85,8.36,5.53,1.93,0.76,-0.7,2.66,1.64,-9.58,1
-0.86,0.42,1.28,10.5,-3.73,-0.95,0.84,0.28,0,10.36,-4.33,-3.75,0.73,1.21,-0.1,8.52,-2.75,8.98,1
-1.31,0.87,0.83,-13.42,7.5,12.72,-0.51,0.43,0.6,-0.39,1.04,4.07,0.43,0.01,-1.15,-0.27,-0.31,2.14,1
-1.01,0.72,1.43,0.74,2.62,-5.84,0.09,0.28,-0.75,3.52,4.95,-8.14,0.43,0.76,-0.1,-3.69,-9.1,-6.16,1
-1.01,0.27,-0.07,-3.17,7.5,4.42,1.14,-0.32,0.6,4.01,-2.87,-1.79,-0.32,-0.29,1.1,1.68,8.96,-3.72,1
-0.26,0.72,0.68,4.64,-12.03,9.3,0.54,0.73,1.05,8.4,9.34,-9.6,-0.17,0.31,2,1.68,-1.78,-0.3,1
-1.46,1.02,-0.07,-12.45,1.65,7.84,-1.11,0.28,0.75,0.59,-4.82,-6.19,1.18,-0.29,1.85,-5.15,4.57,-2.25,1
-1.46,-0.18,-1.27,-4.63,-1.28,1,-0.06,-0.32,0.9,11.82,-8.73,-1.79,0.13,0.31,1.7,-1.25,6.04,-0.79,1
0.64,-0.18,0.68,4.16,2.62,-7.3,-0.36,1.48,1.05,7.43,4.46,-6.19,-0.02,-0.74,-0.4,-9.06,-5.2,-5.67,1
-1.31,0.12,-0.37,-0.73,-6.66,2.95,-0.51,0.43,0.15,0.59,-2.38,1.14,0.13,0.31,0.5,-1.25,-1.78,4.58,1
-0.71,-0.48,0.23,-3.66,9.46,-1.93,-0.96,-0.32,1.65,4.5,7.39,-6.67,0.43,0.76,-0.4,-1.73,-10.08,1.66,1
-0.26,0.27,-0.52,-11.47,1.65,-10.72,-0.66,1.03,0,10.36,4.46,-2.28,-0.02,-0.29,-0.1,2.17,15.31,-6.65,1
0.04,-0.33,0.83,6.6,-5.68,-4.37,-0.06,0.43,0.15,10.36,9.83,2.11,0.58,-0.44,-0.25,-10.03,-12.03,1.66,1
1.39,1.02,0.23,-0.24,10.92,-3.39,0.69,0.43,0.6,17.19,2.5,3.58,-0.62,-1.19,0.95,-3.2,-5.68,-0.79,1
0.19,0.27,0.23,4.64,-3.73,-13.16,-0.51,-0.62,0.15,-4.78,-4.33,4.07,-0.17,0.91,-0.25,5.1,-8.13,8.49,1
-1.76,0.12,0.53,-14.89,9.95,-9.25,0.84,-1.52,0,-7.22,3.97,2.6,-0.17,-0.89,-0.55,1.68,0.66,10.44,1
-2.31,1.42,0.35,5.22,0.49,-3.37,-0.9,-0.64,1.11,-3.85,-1.75,-4.16,-1.59,0.63,0.38,7.51,-4.65,8.45,1
-2.01,0.67,-0.7,0.34,19.54,-1.9,0.45,-1.24,-0.24,5.43,-7.61,6.1,-1.14,0.93,1.43,2.63,3.65,-1.32,1
-3.06,1.12,-0.55,2.29,14.17,8.35,-0.15,0.86,-0.09,2.01,0.2,-1.71,-0.09,-0.42,1.58,-3.23,-1.72,19.68,1
-1.71,0.22,-0.7,4.25,-1.95,9.33,-0.75,0.26,0.21,-8.73,-12.01,6.1,-0.69,-0.57,2.18,-0.3,-8.56,-1.32,1
-2.01,-0.23,-0.25,1.32,2.93,5.42,0.15,-0.49,1.71,6.89,-5.66,-2.69,-2.19,-1.02,0.08,7.02,-7.58,-5.71,1
-1.26,1.27,0.05,10.11,8.31,-5.32,0.3,0.86,-0.09,-15.57,-11.03,2.19,0.96,0.33,0.53,3.6,4.14,-2.29,1
-1.26,1.27,0.05,-3.08,-10.25,0.54,-0.45,-0.64,0.36,-8.73,-3.71,-3.18,0.21,0.03,2.03,-7.14,3.65,1.12,1
-1.41,0.37,-0.55,-7.47,11.24,1.03,-0.75,-0.49,0.21,4.94,-2.73,-13.43,-2.19,0.33,1.28,2.14,-4.65,6.49,1
-1.41,1.42,-0.85,6.69,-1.95,-17.53,-0.9,0.41,1.11,-7.27,-2.24,0.73,0.36,-0.87,0.68,9.46,9.02,7.47,1
-3.36,0.97,-0.7,-5.03,0.98,0.54,-1.35,-0.34,2.31,-0.43,1.18,2.19,-0.09,-0.72,1.58,1.16,-15.4,4.54,1
-3.51,-0.38,1.1,-6.98,9.28,4.44,-1.35,-1.09,1.86,2.99,-7.61,-3.67,-1.89,0.18,1.43,4.09,0.72,-0.83,1
-3.06,-0.68,2.3,4.74,1.47,10.3,-3,-0.79,2.46,1.04,3.13,-14.9,-0.39,1.68,3.23,8,-4.17,15.77,1
-3.36,-1.73,2.9,-1.61,12.21,16.16,-3.6,-2.59,7.26,-28.75,25.1,29.05,-0.39,2.73,3.23,115.91,20.25,13.82,1
-0.36,-0.53,4.1,-14.31,26.37,-2.39,-3.6,-5.59,15.21,5.43,3.62,-1.23,-0.09,2.58,4.13,28.99,-13.44,-26.22,1
-2.31,-1.13,1.55,94.09,47.86,21.04,-0.3,-5.44,26.16,15.2,-14.45,142.33,2.01,4.98,5.48,-83.31,-23.7,-145.85,1
-2.31,-1.13,-0.1,67.24,-47.85,-365.19,1.5,-2.14,17.61,-7.75,-9.57,75.43,0.81,2.73,4.28,-26.67,-1.24,25.54,1
-3.36,-3.23,0.05,-76.32,-282.71,-565.38,-0.15,-1.09,6.81,66.95,-170.7,31.98,0.06,1.98,2.18,37.29,101.79,35.3,1
-0.36,-0.98,0.95,-1.12,16.61,-6.3,-0.15,-0.34,3.06,-11.66,-7.12,-10.01,0.81,0.63,-0.07,40.22,90.07,259.91,1
-1.41,1.87,1.55,-1.12,-1.46,1.03,-1.5,1.01,2.46,16.17,-2.24,-10.01,-0.54,1.53,-2.02,-4.7,4.14,-7.18,1
-0.81,0.97,1.25,-6.98,2.93,5.91,-0.15,0.11,1.11,-17.52,-1.75,11.96,0.21,0.78,-1.42,4.09,6.09,9.42,1
-1.71,0.67,1.7,-3.08,15.14,1.51,-1.05,0.26,1.26,7.38,-3.22,-5.62,-2.34,2.43,-0.37,7.51,2.67,5.03,1
-1.71,0.67,2,-110.5,-15.62,-274.85,-1.5,-1.24,3.96,-5.31,-2.73,-46.64,-0.99,1.08,-0.97,36.32,10.97,41.65,1
-2.01,-0.53,4.85,4.74,10.26,-34.13,-5.25,-1.84,9.21,-18.01,29.01,-3.67,0.36,2.73,0.68,-35.46,2.67,3.08,1
-0.81,-0.53,4.1,23.78,-15.62,-183.06,-4.8,-1.84,14.91,70.86,-82.32,239.5,0.36,2.73,1.73,-55.97,22.69,85.11,1
-1.86,-0.68,1.55,166.36,-64.94,-21.92,-2.25,-1.24,12.81,-29.73,58.79,302.49,0.36,4.98,2.18,-2.74,8.04,15.77,1
-1.26,-1.28,0.5,62.84,139.17,141.65,-0.3,0.71,9.36,-83.93,150.59,11.96,-0.39,3.48,2.18,-77.94,-75.94,-55.03,1
0.84,-0.23,1.25,12.55,-6.83,2,1.35,0.71,1.71,-1.89,3.13,1.7,1.86,0.78,-0.22,-184.87,-302.99,-674.66,1
0.24,0.82,1.85,6.2,-5.37,3.96,0.9,0.71,1.26,0.55,3.62,-5.13,-0.69,1.68,0.38,0.67,6.58,4.05,1
0.24,0.07,1.1,2.29,3.42,5.91,0.3,0.11,1.11,-1.89,1.18,-0.25,0.96,0.03,-0.97,5.56,2.18,4.05,1
-2.01,-0.53,0.05,3.27,7.33,-2.88,1.05,-0.64,0.36,2.99,-8.1,-3.18,0.06,0.63,-0.82,2.14,-10.51,-7.18,1
-0.06,0.22,-0.25,-1.12,13.68,9.33,0.45,1.76,0.21,0.55,-6.15,4.63,-0.69,-1.32,-1.12,3.6,8.04,5.52,1
-0.66,0.07,1.85,-1.61,0.49,-8.74,1.35,1.76,1.26,4.94,8.5,4.15,-0.39,0.18,0.38,-0.3,-6.12,-7.18,1
-0.06,-0.23,-1.45,1.32,-8.78,-6.3,-0.75,-0.49,0.21,-5.8,-9.08,0.24,1.56,0.63,-0.07,-0.79,-4.17,-5.22,1
-0.21,1.42,0.35,-1.61,-5.37,-6.3,0.75,-0.34,-0.39,8.85,7.52,-3.67,0.06,1.23,-1.57,-9.58,-12.47,3.56,1
-1.71,0.67,1.7,-5.52,-8.78,-10.69,0.3,0.11,-0.39,-7.75,-10.54,5.61,-0.99,-0.42,-1.42,0.67,7.07,5.52,1
-1.11,1.12,-0.1,-3.56,-1.95,7.86,-0.3,-0.79,0.21,3.48,-12.5,5.61,0.96,1.53,0.53,0.19,4.62,-11.08,1
-1.41,-0.68,-0.55,-10.89,-9.76,-1.9,0.3,0.11,0.36,-1.89,-4.19,-10.01,-0.54,0.03,0.53,-2.26,-6.12,5.52,1
-0.66,0.82,-0.55,-3.08,14.65,3.96,0.3,-0.34,-0.39,1.04,-2.73,-8.06,-0.39,0.18,-0.07,-4.21,-2.7,6.01,1
-1.71,0.22,0.5,-5.03,-1.46,1.03,0.15,-0.04,-0.24,2.5,4.59,7.08,-0.39,-0.12,0.38,14.83,-8.56,14.79,1
-0.21,0.07,-0.1,-11.38,-2.44,4.44,-0.3,-0.04,0.51,9.34,-5.66,-1.71,-0.39,-0.12,-0.37,-0.3,8.04,1.12,1
0.24,0.37,-0.85,-2.1,6.84,3.96,1.05,0.11,-0.39,-2.87,-5.17,5.12,0.06,-0.12,-0.07,3.12,13.9,-0.83,1
-0.21,0.07,-0.1,-5.03,7.82,-0.44,0.75,0.86,0.36,-7.75,0.69,-9.53,0.21,1.83,0.08,-7.14,-1.72,-7.18,1
-0.66,1.42,1.55,-1.61,-4.88,1.51,0.15,-0.49,-0.99,-1.41,-2.73,-2.69,1.26,1.23,-0.07,-1.77,-8.07,0.15,1
-0.81,0.67,-0.7,2.78,2.45,4.93,0.3,-1.09,-0.09,-5.8,1.67,-4.64,1.56,0.18,-0.07,-1.28,-1.24,7.96,1
-1.71,0.67,1.7,0.34,-6.83,9.81,-0.3,-0.79,-0.54,-4.34,-3.22,-4.16,-0.69,-0.12,-0.37,2.14,1.69,-7.18,1
-0.36,1.27,0.5,-5.03,6.84,-3.37,1.05,0.41,0.81,-9.22,9.97,2.19,0.21,-1.02,-0.22,-12.02,7.07,-2.29,1
-0.81,0.97,-0.25,-1.12,13.19,-4.35,-1.05,-0.79,-0.54,0.55,12.41,-5.13,-0.39,0.93,-0.37,-20.32,-3.68,1.61,1
0.24,-0.38,1.55,0.83,0,5.42,0.3,-0.34,-0.09,-1.89,-5.17,1.7,0.06,0.18,0.68,-0.79,4.62,2.1,1
-2.46,1.57,0.05,-2.59,-6.34,6.88,-0.15,-0.34,-0.39,2.5,-3.22,5.61,-0.99,-0.42,-0.97,-17.39,-3.19,-0.34,1
0.99,0.07,0.35,-4.05,5.38,7.37,1.65,0.26,0.96,-2.38,-2.73,1.22,0.06,-1.32,1.43,-5.19,-0.75,9.91,1
0.41,0.48,0.05,-9.58,-5.59,-2.52,0.98,-0.39,0.36,6.36,6.6,6.94,1.24,0.85,-0.12,8.3,6.29,-0.91,1
0.11,-1.17,1.4,6.05,-0.21,1.87,-1.27,1.41,0.51,11.24,-0.24,6.46,1.24,-1.7,-0.12,-5.38,-6.89,9.83,1
1.01,-1.17,-0.55,4.1,2.23,2.85,0.08,0.36,-0.09,-2.43,-1.7,-0.38,-1.01,1.15,0.03,-8.79,6.29,-4.81,1
-0.04,0.48,0.5,1.17,21.27,-0.08,1.58,0.21,0.51,0.99,8.06,-6.24,-0.71,-1.25,-0.57,3.41,-1.52,-5.3,1
1.61,-0.12,-0.7,8,-4.61,0.41,0.08,0.36,-0.54,-13.66,-4.15,-8.19,0.04,-0.5,-0.12,10.74,2.87,6.42,1
0.41,-0.57,0.5,8.98,3.2,7.73,1.88,1.71,0.81,-4.87,-12.93,-10.15,-1.61,0.55,-0.87,6.34,-2.5,-4.33,1
1.01,0.63,0.2,-7.62,-9.98,5.29,0.98,0.36,-0.09,8.31,-15.38,26.96,1.39,-0.35,-0.72,15.13,-9.34,-31.67,1
1.01,0.03,0.2,-89.65,-21.21,-533.29,0.98,0.81,-0.09,121.1,-135.98,199.81,0.04,0.55,0.63,5.37,-9.34,-74.64,1
-1.99,0.63,0.65,10.44,3.69,-22.06,-2.17,2.31,-1.59,-158.68,94.49,141.71,-1.31,0.4,2.28,245.11,118.59,504.95,1
-0.64,0.03,2.6,22.65,9.06,-71.86,-5.17,-0.09,-4.14,21.49,3.67,-23.82,1.54,2.05,4.23,-2.45,7.75,20.09,1
-1.54,1.08,2.6,-3.23,7.6,-30.36,-8.62,-4.14,-6.99,-3.9,27.1,31.36,0.49,2.35,3.18,25.87,5.8,31.32,1
-1.09,0.33,1.4,-44.73,21.27,-6.92,-5.47,-2.19,-6.24,-47.35,38.33,-100.97,0.94,1.45,2.58,-52.74,-34.24,-20.44,1
-0.19,0.33,2.6,26.56,10.53,19.94,-2.92,-1.14,-3.09,-23.43,30.52,5.97,0.19,1.75,1.53,6.34,13.13,4.95,1
-2.29,0.63,0.65,43.16,-26.09,-15.22,-0.07,-0.84,0.06,-8.29,8.55,-23.82,-0.11,1.15,-0.72,6.83,-4.94,41.08,1
0.41,-0.87,0.5,-2.25,-9.98,-0.08,-0.82,-1.59,-0.69,16.12,-1.22,10.85,-0.11,1.75,0.03,721.67,-340.88,-1600.52,1
-0.19,-0.72,0.65,-0.3,5.64,5.29,0.38,-0.09,2.01,7.82,-10,1.08,0.94,1.15,0.33,-3.42,4.82,-0.42,1
-0.94,-1.62,0.05,3.61,1.74,-2.04,1.58,-1.29,-0.24,-4.38,5.62,5.48,-0.56,0.4,2.28,-6.84,-0.55,3.49,1
-0.49,-0.12,-0.7,-7.13,9.55,-8.38,-0.52,-1.29,1.26,11.24,-9.52,3.53,-0.11,1.15,0.03,4.39,-5.92,-8.23,1
-0.19,-1.17,-0.55,-39.85,48.13,-61.12,1.58,-0.84,1.26,-49.79,-19.28,-53.6,1.54,2.05,0.93,-31.25,46.33,150.95,1
-1.24,-0.57,-0.7,209.17,62.29,-235.43,1.58,-0.09,1.26,289.56,-293.7,-505.75,2.14,0.7,3.33,-230.96,-156.31,221.75,1
-1.54,-3.12,-0.55,-35.45,-14.38,57.05,1.58,-1.29,0.06,6.36,3.18,29.4,2.59,1.75,3.03,41.01,-5.92,-2.86,1
-1.09,-1.47,-1.75,-24.22,-12.42,110.27,2.33,-1.59,1.56,2.45,13.43,34.78,2.89,0.7,4.38,35.15,10.68,30.83,1
-0.04,-0.87,-0.4,35.83,40.8,38.98,2.78,-1.29,4.26,42.98,-3.17,59.68,3.49,0.1,4.98,69.33,70.25,63.06,1
0.71,-0.87,-0.7,7.51,11.02,7.24,4.43,-0.54,4.71,23.45,57.87,55.28,2.44,0.55,2.73,-225.59,13.61,-124.93,1
0.41,-0.87,0.05,301.46,8.09,15.54,2.63,-2.64,4.56,-15.13,15.39,-14.05,1.99,0.55,1.68,-5.86,-44.49,-33.62,1
-0.04,-2.07,0.05,1.66,3.69,14.08,-0.22,-0.39,1.11,6.36,5.13,-0.38,-1.31,-0.35,1.08,187.01,-160.21,-678.15,1
1.01,-1.47,0.2,-0.79,0.76,-13.75,0.38,-0.84,0.51,0.5,8.55,-8.19,-0.41,-0.5,0.63,-0.98,13.61,-6.28,1
-1.09,-1.92,0.65,1.66,-5.1,-0.57,-0.22,-0.54,-0.24,-4.87,-8.54,-0.87,0.04,-0.95,0.18,0,5.31,-9.7,1
-0.04,-0.57,0.05,-5.18,5.16,4.31,0.98,0.36,-1.29,-5.36,-6.59,-14.54,-0.41,-0.2,0.63,3.9,2.38,-2.37,1
1.16,-1.32,0.8,4.1,-7.05,5.78,-0.52,0.96,-0.69,5.38,2.2,-2.33,0.64,0.4,0.78,0.97,1.41,9.35,1
0.41,-0.57,-0.4,-0.79,13.95,-5.94,-0.22,-0.69,-0.54,2.45,-1.7,-1.36,0.19,-0.8,-0.27,-5.38,-6.41,-6.28,1
0.41,0.48,0.5,2.14,-1.68,3.82,0.98,-0.39,-0.54,5.87,-3.66,-1.85,-1.76,0.7,-1.47,2.44,-8.85,5.44,1
-0.19,-0.27,0.2,-0.79,5.16,-1.55,-1.72,-0.69,-0.84,-8.78,7.08,1.08,0.79,0.85,-0.87,2.92,1.41,2.51,1
0.11,-0.72,0.65,-0.3,-3.14,-10.82,-0.07,-0.84,0.06,4.4,2.2,-3.31,0.19,0.7,0.33,-13.19,-2.01,0.56,1
0.41,-0.57,0.05,-1.76,5.16,-3.01,0.08,0.81,-0.54,9.78,-0.73,4.01,-0.56,-0.35,-0.27,-7.33,9.22,2.51,1
0.41,0.48,-1.9,-2.74,11.99,-3.99,1.13,0.21,-0.99,8.31,8.06,1.08,0.79,0.1,0.63,-9.28,-1.04,-7.26,1
1.16,-0.87,-0.7,5.56,4.67,-5.45,0.98,-0.39,-0.84,1.96,-3.17,5.48,0.19,-0.35,0.78,6.83,4.82,9.35,1
-0.19,0.03,-0.55,-2.25,7.11,1.87,0.53,-1.14,-1.29,3.43,9.04,2.06,-0.56,0.4,0.03,1.95,-9.82,-4.81,1
-0.94,0.48,-1.45,12.4,-10.47,-13.75,0.38,-0.09,0.06,2.94,-5.61,-10.15,0.04,0.85,-0.87,4.88,1.89,-8.23,1
0.11,-0.72,1.1,9.96,-4.12,7.24,-0.07,-0.84,-0.69,-12.2,9.04,5.48,-1.16,0.85,-0.12,-10.75,-3.96,0.07,1
0.41,0.18,0.8,-0.3,2.71,3.34,-0.07,1.41,-0.24,8.8,-10.49,-5.26,-1.01,1.75,0.03,9.76,-0.06,1.53,1
-0.49,0.48,-0.4,-1.27,-3.63,12.12,0.98,0.06,-0.09,8.8,-4.63,-1.85,-0.41,0.1,-0.12,0.97,1.41,-5.3,1
0.41,-1.32,-1.15,-19.83,-0.21,-10.82,1.28,-0.69,-0.84,2.94,-4.15,3.53,-0.56,-0.05,0.33,1.46,2.87,8.37,1
-0.04,-0.12,0.05,-7.13,-9.49,7.73,-0.22,0.81,0.36,1.47,3.67,-9.17,-0.56,1.15,-0.27,-0.49,2.87,-2.86,1
-0.04,-0.12,-0.4,5.07,-0.21,2.85,0.68,-0.84,0.06,-9.27,2.2,-5.26,0.94,1.45,-1.02,-4.4,-11.29,11.79,1
1.01,-0.27,-1.3,-2.25,-0.21,-6.43,0.53,-0.39,-0.84,2.45,-0.24,4.99,0.64,0.7,0.33,9.76,-8.85,3.49,1
-1.09,-0.27,-0.55,-8.6,-2.17,8.71,0.38,-0.54,-0.24,9.29,-4.63,-5.75,0.04,0.1,-0.87,-4.89,4.34,0.56,1
0.71,0.48,-0.7,4.58,15.9,-5.45,1.28,0.81,-0.09,12.71,-1.7,-4.78,-1.16,0.55,1.98,-2.93,-6.89,-8.72,1
-0.49,-0.57,-0.4,1.66,2.23,1.87,1.13,1.41,0.06,-6.83,5.13,5.48,-0.56,-1.1,-0.72,5.85,4.82,-4.33,1
0.41,0.18,-0.7,-1.27,1.74,-7.41,-0.22,0.36,-0.09,0.99,-3.17,1.57,0.94,0.7,0.78,-4.89,1.89,-1.88,1
-1.36,0.73,0.02,-9.48,-4.29,8.29,-0.89,0.65,-0.08,10.16,-8.86,2.08,-0.34,-0.4,-0.02,-1.87,-15.26,-10.46,1
-1.66,0.28,-0.58,-13.88,12.31,14.15,-0.29,-0.4,-0.68,0.88,-4.96,15.75,0.71,-2.05,0.13,-0.41,2.32,16.88,1
-0.31,0.88,0.62,-7.53,4.5,0.48,-1.64,0.2,0.67,-3.51,5.79,-7.2,0.56,0.65,1.03,2.04,-2.56,-3.13,1
-0.01,0.58,0.17,-1.18,-3.31,3.41,-1.64,0.65,0.37,-0.09,-0.56,1.1,-0.64,-1.15,1.03,8.38,0.85,-6.06,1
-2.11,-0.02,0.62,-3.62,6.94,5.36,-1.04,0.35,0.97,4.3,-4.96,0.13,-0.94,-0.25,0.88,8.38,-5.49,-0.21,1
-1.21,-0.47,0.17,5.65,7.92,-0.99,-0.89,-1.3,-0.38,5.28,-0.07,0.13,0.71,-0.25,0.43,-0.41,7.2,2.72,1
-1.81,-0.32,0.02,8.1,4.01,5.36,0.01,-0.1,-1.58,4.79,0.42,-3.78,-1.09,-2.2,1.03,-7.73,-8.42,0.28,1
-2.11,0.28,0.17,-4.6,1.08,-0.01,-0.59,-0.4,0.22,2.35,-3.98,1.1,-1.84,1.1,1.48,1.06,11.6,4.19,1
-0.01,0.88,-1.03,-21.2,10.36,-12.22,-0.59,0.8,0.22,-8.88,2.37,1.59,-0.64,0.35,1.03,-9.19,12.08,-2.65,1
